Transaction_ID,Timestamp,User_ID,UPI_ID,Bank_Name,UPI_App,Amount,Status,Decline_Type,Failure_Reason
TXN110184,02/06/26 21:33,USR_3710,usr_3710@okhdfc,HDFC,Paytm,14.73,Success,NULL,None
TXN111383,02/06/26 21:33,USR_4713,usr_4713@okicici,ICICI,Paytm,14.15,Failure,TD,Bank Server Timeout
TXN105334,02/06/26 21:34,USR_3275,usr_3275@oksbi,SBI,GPay,125.5,Success,NULL,None
TXN114113,02/06/26 21:34,USR_1672,usr_1672@oksbi,SBI,PhonePe,118.85,Success,NULL,None
TXN114774,02/06/26 21:36,USR_3556,usr_3556@okicici,ICICI,PhonePe,344.58,Success,NULL,None
TXN111478,02/06/26 21:36,USR_1470,usr_1470@okaxis,AXIS,PhonePe,1669.54,Failure,TD,Bank Server Timeout
TXN105972,02/06/26 21:37,USR_2313,usr_2313@oksbi,SBI,GPay,333.26,Success,NULL,None
TXN104335,02/06/26 21:37,USR_1696,usr_1696@okhdfc,HDFC,GPay,297.31,Failure,TD,Bank Server Timeout
TXN111093,02/06/26 21:37,USR_3291,usr_3291@okicici,ICICI,Paytm,38.91,Success,NULL,None
TXN104757,02/06/26 21:38,USR_1045,usr_1045@oksbi,SBI,PhonePe,4166.05,Success,NULL,None
TXN104080,02/06/26 21:38,USR_4213,usr_4213@oksbi,SBI,Paytm,4388.46,Success,NULL,None
TXN114951,02/06/26 21:38,USR_3659,usr_3659@okhdfc,HDFC,Paytm,467.76,Success,NULL,None
TXN113356,02/06/26 21:39,USR_3568,usr_3568@okhdfc,HDFC,GPay,114.39,Failure,TD,Bank Server Timeout
TXN112476,02/06/26 21:40,USR_3004,usr_3004@okhdfc,HDFC,GPay,126.58,Failure,BD,Incorrect PIN
TXN106877,02/06/26 21:41,USR_3344,usr_3344@okaxis,AXIS,PhonePe,87.64,Success,NULL,None
TXN110866,02/06/26 21:42,USR_1200,usr_1200@okaxis,AXIS,PhonePe,338.96,Success,NULL,None
TXN113949,02/06/26 21:42,USR_1686,usr_1686@okhdfc,HDFC,PhonePe,295.38,Success,NULL,None
TXN106342,02/06/26 21:42,USR_4281,usr_4281@oksbi,SBI,PhonePe,1179.9,Success,NULL,None
TXN111359,02/06/26 21:42,USR_4443,usr_4443@oksbi,SBI,PhonePe,406.98,Failure,TD,Bank Server Timeout
TXN114895,02/06/26 21:43,USR_3640,usr_3640@oksbi,SBI,PhonePe,1464.91,Success,NULL,None
TXN106809,02/06/26 21:44,USR_4299,usr_4299@okhdfc,HDFC,PhonePe,289.31,Success,NULL,None
TXN100701,02/06/26 21:44,USR_1515,usr_1515@okhdfc,HDFC,GPay,165.2,Success,NULL,None
TXN112576,02/06/26 21:44,USR_3994,usr_3994@okicici,ICICI,GPay,109.13,Success,NULL,None
TXN102213,02/06/26 21:46,USR_4133,usr_4133@okhdfc,HDFC,GPay,2929.17,Success,NULL,None
TXN113174,02/06/26 21:46,USR_2854,usr_2854@okicici,ICICI,PhonePe,387.27,Success,NULL,None
TXN100675,02/06/26 21:46,USR_4852,usr_4852@oksbi,SBI,PhonePe,1624.86,Failure,TD,Bank Server Timeout
TXN110108,02/06/26 21:47,USR_1467,usr_1467@okhdfc,HDFC,GPay,3316.9,Failure,BD,Incorrect PIN
TXN105694,02/06/26 21:47,USR_3165,usr_3165@okhdfc,HDFC,PhonePe,334.86,Success,NULL,None
TXN112721,02/06/26 21:48,USR_3183,usr_3183@oksbi,SBI,PhonePe,4040.59,Failure,TD,Bank Server Timeout
TXN104538,02/06/26 21:48,USR_2552,usr_2552@oksbi,SBI,GPay,809.46,Success,NULL,None
TXN111677,02/06/26 21:49,USR_4338,usr_4338@okaxis,AXIS,PhonePe,175.15,Success,NULL,None
TXN111483,02/06/26 21:49,USR_4963,usr_4963@okhdfc,HDFC,GPay,1033.37,Failure,TD,Bank Server Timeout
TXN106911,02/06/26 21:49,USR_4967,usr_4967@okhdfc,HDFC,PhonePe,493.77,Success,NULL,None
TXN112086,02/06/26 21:49,USR_2025,usr_2025@oksbi,SBI,PhonePe,3949.29,Success,NULL,None
TXN110915,02/06/26 21:49,USR_2475,usr_2475@okhdfc,HDFC,GPay,234.26,Failure,TD,Bank Server Timeout
TXN105831,02/06/26 21:50,USR_3303,usr_3303@oksbi,SBI,Paytm,153.51,Failure,TD,Bank Server Timeout
TXN111293,02/06/26 21:51,USR_2879,usr_2879@oksbi,SBI,PhonePe,536.13,Failure,TD,Bank Server Timeout
TXN111225,02/06/26 21:51,USR_4081,usr_4081@oksbi,SBI,PhonePe,59.29,Success,NULL,None
TXN102287,02/06/26 21:51,USR_3606,usr_3606@okhdfc,HDFC,GPay,82.43,Success,NULL,None
TXN100051,02/06/26 21:51,USR_2688,usr_2688@oksbi,SBI,GPay,370.92,Success,NULL,None
TXN102730,02/06/26 21:52,USR_1986,usr_1986@okhdfc,HDFC,GPay,356.14,Success,NULL,None
TXN113645,02/06/26 21:52,USR_3536,usr_3536@okhdfc,HDFC,PhonePe,1753.32,Success,NULL,None
TXN101373,02/06/26 21:52,USR_3333,usr_3333@okhdfc,HDFC,GPay,367.45,Failure,BD,Insufficient Balance
TXN108510,02/06/26 21:53,USR_2347,usr_2347@oksbi,SBI,PhonePe,1770.12,Success,NULL,None
TXN108353,02/06/26 21:53,USR_1139,usr_1139@oksbi,SBI,PhonePe,703.11,Success,NULL,None
TXN108141,02/06/26 21:53,USR_2887,usr_2887@okicici,ICICI,PhonePe,346.36,Success,NULL,None
TXN109916,02/06/26 21:53,USR_3341,usr_3341@okhdfc,HDFC,GPay,161.22,Failure,TD,Bank Server Timeout
TXN112655,02/06/26 21:54,USR_1580,usr_1580@okaxis,AXIS,GPay,3455.8,Success,NULL,None
TXN114598,02/06/26 21:54,USR_4476,usr_4476@okhdfc,HDFC,GPay,13.22,Success,NULL,None
TXN109451,02/06/26 21:54,USR_1830,usr_1830@okhdfc,HDFC,PhonePe,441.89,Failure,TD,Bank Server Timeout
TXN113964,02/06/26 21:55,USR_1056,usr_1056@oksbi,SBI,PhonePe,161.82,Success,NULL,None
TXN107217,02/06/26 21:55,USR_3060,usr_3060@okicici,ICICI,GPay,162.1,Success,NULL,None
TXN102587,02/06/26 21:55,USR_2554,usr_2554@oksbi,SBI,PhonePe,411.63,Success,NULL,None
TXN102651,02/06/26 21:56,USR_2474,usr_2474@oksbi,SBI,PhonePe,266.77,Success,NULL,None
TXN106923,02/06/26 21:56,USR_4842,usr_4842@okicici,ICICI,PhonePe,248.94,Success,NULL,None
TXN111798,02/06/26 21:57,USR_1089,usr_1089@okaxis,AXIS,GPay,24.25,Success,NULL,None
TXN102523,02/06/26 21:57,USR_2820,usr_2820@oksbi,SBI,PhonePe,4193.14,Success,NULL,None
TXN103602,02/06/26 21:57,USR_2234,usr_2234@okaxis,AXIS,GPay,385.73,Success,NULL,None
TXN104975,02/06/26 21:57,USR_3535,usr_3535@okhdfc,HDFC,PhonePe,26.97,Success,NULL,None
TXN109711,02/06/26 21:57,USR_3047,usr_3047@okaxis,AXIS,Paytm,54.17,Success,NULL,None
TXN105373,02/06/26 21:57,USR_3876,usr_3876@oksbi,SBI,GPay,1256.26,Failure,BD,Insufficient Balance
TXN105582,02/06/26 21:58,USR_1697,usr_1697@oksbi,SBI,PhonePe,311,Success,NULL,None
TXN100012,02/06/26 21:58,USR_2288,usr_2288@okaxis,AXIS,PhonePe,254.62,Success,NULL,None
TXN101264,02/06/26 22:01,USR_3173,usr_3173@oksbi,SBI,GPay,352.64,Success,NULL,None
TXN101527,02/06/26 22:02,USR_2018,usr_2018@okhdfc,HDFC,Paytm,1455.93,Success,NULL,None
TXN114315,02/06/26 22:02,USR_1038,usr_1038@okaxis,AXIS,PhonePe,172.59,Success,NULL,None
TXN114021,02/06/26 22:03,USR_2583,usr_2583@okhdfc,HDFC,PhonePe,1138.78,Success,NULL,None
TXN112517,02/06/26 22:03,USR_1284,usr_1284@okicici,ICICI,PhonePe,363.81,Success,NULL,None
TXN107462,02/06/26 22:04,USR_3516,usr_3516@oksbi,SBI,GPay,1191.87,Success,NULL,None
TXN104444,02/06/26 22:04,USR_3362,usr_3362@oksbi,SBI,GPay,255.04,Success,NULL,None
TXN109390,02/06/26 22:05,USR_2963,usr_2963@okicici,ICICI,GPay,155.62,Success,NULL,None
TXN113245,02/06/26 22:05,USR_3048,usr_3048@okicici,ICICI,PhonePe,1220.33,Success,NULL,None
TXN108290,02/06/26 22:06,USR_3339,usr_3339@oksbi,SBI,Paytm,350.23,Success,NULL,None
TXN114967,02/06/26 22:06,USR_4846,usr_4846@okaxis,AXIS,GPay,360.92,Success,NULL,None
TXN109864,02/06/26 22:06,USR_3228,usr_3228@oksbi,SBI,PhonePe,2491.99,Success,NULL,None
TXN114316,02/06/26 22:06,USR_2718,usr_2718@oksbi,SBI,PhonePe,236.31,Success,NULL,None
TXN104084,02/06/26 22:07,USR_1274,usr_1274@okhdfc,HDFC,PhonePe,322.43,Success,NULL,None
TXN107906,02/06/26 22:08,USR_3231,usr_3231@okicici,ICICI,GPay,4424.31,Success,NULL,None
TXN111907,02/06/26 22:09,USR_4949,usr_4949@okhdfc,HDFC,GPay,3331.91,Success,NULL,None
TXN109384,02/06/26 22:10,USR_3747,usr_3747@oksbi,SBI,PhonePe,748.43,Success,NULL,None
TXN110143,02/06/26 22:10,USR_1998,usr_1998@okicici,ICICI,PhonePe,1962.21,Success,NULL,None
TXN114163,02/06/26 22:11,USR_2031,usr_2031@oksbi,SBI,Paytm,295.96,Success,NULL,None
TXN103030,02/06/26 22:13,USR_1240,usr_1240@oksbi,SBI,PhonePe,3501.1,Success,NULL,None
TXN105407,02/06/26 22:16,USR_1453,usr_1453@okicici,ICICI,Paytm,404.9,Success,NULL,None
TXN101704,02/06/26 22:19,USR_4861,usr_4861@okaxis,AXIS,Paytm,2574.07,Success,NULL,None
TXN114576,02/06/26 22:21,USR_2386,usr_2386@okicici,ICICI,GPay,250.9,Success,NULL,None
TXN104408,02/06/26 22:23,USR_3253,usr_3253@okicici,ICICI,Paytm,132.8,Success,NULL,None
TXN104078,02/06/26 22:24,USR_2345,usr_2345@oksbi,SBI,GPay,885.8,Success,NULL,None
TXN106403,02/06/26 22:26,USR_4907,usr_4907@okaxis,AXIS,PhonePe,538.18,Success,NULL,None
TXN110494,02/06/26 22:27,USR_3401,usr_3401@okhdfc,HDFC,Paytm,126.65,Success,NULL,None
TXN112758,02/06/26 22:29,USR_3040,usr_3040@oksbi,SBI,Paytm,431.1,Success,NULL,None
TXN106417,02/06/26 22:32,USR_1590,usr_1590@okhdfc,HDFC,PhonePe,318.04,Success,NULL,None
TXN106428,02/06/26 22:32,USR_2928,usr_2928@okhdfc,HDFC,PhonePe,325.32,Success,NULL,None
TXN104048,02/06/26 22:33,USR_1400,usr_1400@okhdfc,HDFC,GPay,354.78,Success,NULL,None
TXN104072,02/06/26 22:34,USR_1046,usr_1046@okhdfc,HDFC,PhonePe,259,Success,NULL,None
TXN107536,02/06/26 22:35,USR_4959,usr_4959@okicici,ICICI,Paytm,245.83,Failure,BD,Incorrect PIN
TXN111263,02/06/26 22:35,USR_2412,usr_2412@oksbi,SBI,PhonePe,178.95,Failure,TD,Bank Server Timeout
TXN103772,02/06/26 22:35,USR_2427,usr_2427@okaxis,AXIS,PhonePe,477.73,Success,NULL,None
TXN103416,02/06/26 22:36,USR_4638,usr_4638@oksbi,SBI,PhonePe,415.91,Success,NULL,None
TXN110363,02/06/26 22:38,USR_2347,usr_2347@okhdfc,HDFC,PhonePe,121.16,Success,NULL,None
TXN110847,02/06/26 22:39,USR_1426,usr_1426@okaxis,AXIS,PhonePe,1188.35,Success,NULL,None
TXN113327,02/06/26 22:40,USR_2222,usr_2222@oksbi,SBI,PhonePe,443.43,Failure,BD,Insufficient Balance
TXN109843,02/06/26 22:40,USR_1464,usr_1464@okhdfc,HDFC,Paytm,467.48,Success,NULL,None
TXN102821,02/06/26 22:41,USR_1111,usr_1111@okaxis,AXIS,GPay,359.96,Failure,BD,Insufficient Balance
TXN109309,02/06/26 22:41,USR_3169,usr_3169@oksbi,SBI,PhonePe,1450.96,Success,NULL,None
TXN100818,02/06/26 22:42,USR_4812,usr_4812@okhdfc,HDFC,GPay,1755.29,Success,NULL,None
TXN106867,02/06/26 22:44,USR_3825,usr_3825@okaxis,AXIS,Paytm,1166.42,Success,NULL,None
TXN112810,02/06/26 22:44,USR_1690,usr_1690@okicici,ICICI,GPay,272.82,Success,NULL,None
TXN114251,02/06/26 22:45,USR_2508,usr_2508@okhdfc,HDFC,Paytm,474.76,Success,NULL,None
TXN107944,02/06/26 22:46,USR_1181,usr_1181@okhdfc,HDFC,GPay,145.21,Success,NULL,None
TXN100611,02/06/26 22:47,USR_2469,usr_2469@okhdfc,HDFC,PhonePe,383.12,Success,NULL,None
TXN108169,02/06/26 22:48,USR_3687,usr_3687@oksbi,SBI,GPay,1014.41,Success,NULL,None
TXN100610,02/06/26 22:48,USR_1652,usr_1652@okicici,ICICI,GPay,474.87,Success,NULL,None
TXN100342,02/06/26 22:48,USR_2631,usr_2631@okaxis,AXIS,PhonePe,2898.53,Success,NULL,None
TXN110596,02/06/26 22:49,USR_2461,usr_2461@okhdfc,HDFC,GPay,259.09,Success,NULL,None
TXN102470,02/06/26 22:49,USR_3403,usr_3403@oksbi,SBI,PhonePe,1496.35,Success,NULL,None
TXN101452,02/06/26 22:50,USR_3125,usr_3125@okhdfc,HDFC,PhonePe,1400.32,Success,NULL,None
TXN101564,02/06/26 22:50,USR_1483,usr_1483@okhdfc,HDFC,GPay,35.22,Success,NULL,None
TXN100227,02/06/26 22:51,USR_4179,usr_4179@okaxis,AXIS,PhonePe,2111.91,Success,NULL,None
TXN107815,02/06/26 22:51,USR_2480,usr_2480@okicici,ICICI,Paytm,1009.27,Success,NULL,None
TXN103156,02/06/26 22:53,USR_2853,usr_2853@okaxis,AXIS,Paytm,172.25,Success,NULL,None
TXN114676,02/06/26 22:53,USR_3012,usr_3012@oksbi,SBI,GPay,345.95,Failure,BD,Insufficient Balance
TXN105651,02/06/26 22:55,USR_2764,usr_2764@oksbi,SBI,PhonePe,197.61,Success,NULL,None
TXN101641,02/06/26 22:56,USR_4584,usr_4584@okicici,ICICI,PhonePe,247.68,Success,NULL,None
TXN113773,02/06/26 22:56,USR_3975,usr_3975@okaxis,AXIS,PhonePe,203.51,Success,NULL,None
TXN114514,02/06/26 22:57,USR_3421,usr_3421@oksbi,SBI,PhonePe,1434.16,Success,NULL,None
TXN105690,02/06/26 22:57,USR_2222,usr_2222@okicici,ICICI,Paytm,342.19,Failure,BD,Insufficient Balance
TXN101080,02/06/26 22:58,USR_2196,usr_2196@okhdfc,HDFC,PhonePe,1643.19,Success,NULL,None
TXN114190,02/06/26 22:58,USR_1260,usr_1260@oksbi,SBI,Paytm,117.63,Success,NULL,None
TXN103999,02/06/26 22:59,USR_3001,usr_3001@oksbi,SBI,Paytm,357.18,Success,NULL,None
TXN104004,02/06/26 22:59,USR_1111,usr_1111@okaxis,AXIS,GPay,111.21,Failure,BD,Insufficient Balance
TXN102705,02/06/26 22:59,USR_4062,usr_4062@okhdfc,HDFC,PhonePe,216.52,Success,NULL,None
TXN110356,02/06/26 23:04,USR_3741,usr_3741@oksbi,SBI,PhonePe,433.23,Success,NULL,None
TXN108639,02/06/26 23:09,USR_4806,usr_4806@okaxis,AXIS,PhonePe,2566.31,Success,NULL,None
TXN112328,02/06/26 23:11,USR_1668,usr_1668@oksbi,SBI,PhonePe,355.91,Success,NULL,None
TXN113317,02/06/26 23:11,USR_3466,usr_3466@okhdfc,HDFC,PhonePe,106.38,Success,NULL,None
TXN108770,02/06/26 23:14,USR_1021,usr_1021@oksbi,SBI,PhonePe,2216.68,Success,NULL,None
TXN109404,02/06/26 23:15,USR_2267,usr_2267@oksbi,SBI,GPay,1375.38,Success,NULL,None
TXN113775,02/06/26 23:17,USR_2805,usr_2805@okhdfc,HDFC,Paytm,431.83,Success,NULL,None
TXN107015,02/06/26 23:17,USR_1064,usr_1064@okaxis,AXIS,Paytm,65.43,Failure,BD,Insufficient Balance
TXN100913,02/06/26 23:18,USR_2130,usr_2130@okhdfc,HDFC,Paytm,82.5,Success,NULL,None
TXN105790,02/06/26 23:18,USR_3693,usr_3693@okhdfc,HDFC,GPay,1204.55,Success,NULL,None
TXN110764,02/06/26 23:18,USR_1595,usr_1595@okicici,ICICI,PhonePe,4365.52,Success,NULL,None
TXN114625,02/06/26 23:20,USR_2262,usr_2262@okhdfc,HDFC,GPay,331.3,Success,NULL,None
TXN111066,02/06/26 23:22,USR_1857,usr_1857@oksbi,SBI,GPay,4777.07,Success,NULL,None
TXN111248,02/06/26 23:22,USR_4957,usr_4957@oksbi,SBI,PhonePe,302.03,Success,NULL,None
TXN114522,02/06/26 23:23,USR_2236,usr_2236@oksbi,SBI,PhonePe,41.46,Success,NULL,None
TXN101938,02/06/26 23:24,USR_4758,usr_4758@okicici,ICICI,GPay,568.09,Success,NULL,None
TXN106926,02/06/26 23:24,USR_1351,usr_1351@okhdfc,HDFC,PhonePe,268.49,Success,NULL,None
TXN114386,02/06/26 23:24,USR_1254,usr_1254@oksbi,SBI,PhonePe,370.39,Failure,BD,Insufficient Balance
TXN108644,02/06/26 23:26,USR_1824,usr_1824@oksbi,SBI,GPay,474.48,Success,NULL,None
TXN109585,02/06/26 23:26,USR_4327,usr_4327@okhdfc,HDFC,GPay,400.31,Success,NULL,None
TXN108303,02/06/26 23:31,USR_2525,usr_2525@oksbi,SBI,PhonePe,346.75,Success,NULL,None
TXN108484,02/06/26 23:31,USR_2276,usr_2276@okicici,ICICI,PhonePe,735.09,Success,NULL,None
TXN102141,02/06/26 23:33,USR_1377,usr_1377@okhdfc,HDFC,GPay,290.58,Success,NULL,None
TXN104707,02/06/26 23:33,USR_2922,usr_2922@oksbi,SBI,PhonePe,4017.22,Success,NULL,None
TXN109304,02/06/26 23:35,USR_4767,usr_4767@okicici,ICICI,GPay,258.17,Success,NULL,None
TXN111628,02/06/26 23:36,USR_3660,usr_3660@okicici,ICICI,PhonePe,35.21,Success,NULL,None
TXN113156,02/06/26 23:37,USR_3492,usr_3492@okicici,ICICI,PhonePe,3644.66,Success,NULL,None
TXN114505,02/06/26 23:43,USR_4595,usr_4595@okaxis,AXIS,GPay,418.42,Success,NULL,None
TXN100359,02/06/26 23:43,USR_4903,usr_4903@okhdfc,HDFC,GPay,1914.52,Success,NULL,None
TXN101309,02/06/26 23:46,USR_3252,usr_3252@oksbi,SBI,PhonePe,197.07,Success,NULL,None
TXN110577,02/06/26 23:46,USR_3107,usr_3107@oksbi,SBI,PhonePe,2767.52,Success,NULL,None
TXN107952,02/06/26 23:47,USR_4840,usr_4840@oksbi,SBI,Paytm,36.57,Success,NULL,None
TXN114606,02/06/26 23:48,USR_3548,usr_3548@okhdfc,HDFC,PhonePe,361.39,Success,NULL,None
TXN104039,02/06/26 23:50,USR_4167,usr_4167@oksbi,SBI,PhonePe,3884.58,Success,NULL,None
TXN109416,02/06/26 23:58,USR_3061,usr_3061@oksbi,SBI,PhonePe,84.85,Success,NULL,None
TXN107587,03/06/26 0:00,USR_3226,usr_3226@okhdfc,HDFC,PhonePe,4490.08,Success,NULL,None
TXN110931,03/06/26 0:00,USR_1793,usr_1793@oksbi,SBI,GPay,3311.51,Success,NULL,None
TXN108102,03/06/26 0:03,USR_4598,usr_4598@okhdfc,HDFC,GPay,478.42,Success,NULL,None
TXN114612,03/06/26 0:10,USR_4341,usr_4341@okhdfc,HDFC,PhonePe,336.77,Success,NULL,None
TXN111944,03/06/26 0:21,USR_1865,usr_1865@okhdfc,HDFC,PhonePe,345.35,Success,NULL,None
TXN101576,03/06/26 0:22,USR_4760,usr_4760@okaxis,AXIS,PhonePe,123.7,Success,NULL,None
TXN111452,03/06/26 0:26,USR_2840,usr_2840@okhdfc,HDFC,PhonePe,49.33,Success,NULL,None
TXN112298,03/06/26 0:32,USR_4283,usr_4283@okhdfc,HDFC,GPay,1207.82,Success,NULL,None
TXN104321,03/06/26 0:34,USR_1010,usr_1010@oksbi,SBI,PhonePe,13.23,Success,NULL,None
TXN111887,03/06/26 0:36,USR_3722,usr_3722@oksbi,SBI,Paytm,353.88,Success,NULL,None
TXN104967,03/06/26 0:49,USR_2038,usr_2038@okhdfc,HDFC,GPay,70.71,Success,NULL,None
TXN100766,03/06/26 0:49,USR_1681,usr_1681@oksbi,SBI,GPay,310.44,Failure,TD,Bank Server Timeout
TXN112456,03/06/26 0:51,USR_4406,usr_4406@okaxis,AXIS,PhonePe,1030.73,Success,NULL,None
TXN102422,03/06/26 0:52,USR_1887,usr_1887@okicici,ICICI,GPay,1049.8,Success,NULL,None
TXN102803,03/06/26 0:55,USR_2196,usr_2196@oksbi,SBI,PhonePe,961.78,Success,NULL,None
TXN112465,03/06/26 1:02,USR_3410,usr_3410@oksbi,SBI,PhonePe,387.19,Success,NULL,None
TXN105228,03/06/26 1:03,USR_1059,usr_1059@oksbi,SBI,PhonePe,1618.7,Success,NULL,None
TXN107790,03/06/26 1:05,USR_4124,usr_4124@oksbi,SBI,PhonePe,884.02,Success,NULL,None
TXN110549,03/06/26 1:13,USR_3612,usr_3612@oksbi,SBI,PhonePe,367.27,Success,NULL,None
TXN111460,03/06/26 1:23,USR_4559,usr_4559@oksbi,SBI,GPay,333.38,Success,NULL,None
TXN100582,03/06/26 1:28,USR_3513,usr_3513@okhdfc,HDFC,PhonePe,2732.24,Failure,BD,Insufficient Balance
TXN107422,03/06/26 1:33,USR_4304,usr_4304@okicici,ICICI,PhonePe,118.23,Success,NULL,None
TXN101712,03/06/26 1:36,USR_4691,usr_4691@okaxis,AXIS,GPay,353.63,Success,NULL,None
TXN109578,03/06/26 1:37,USR_2430,usr_2430@oksbi,SBI,GPay,2560.87,Success,NULL,None
TXN100940,03/06/26 1:37,USR_4556,usr_4556@oksbi,SBI,GPay,346.1,Success,NULL,None
TXN109169,03/06/26 1:39,USR_1719,usr_1719@okhdfc,HDFC,PhonePe,4601.26,Success,NULL,None
TXN112347,03/06/26 1:44,USR_1635,usr_1635@okaxis,AXIS,PhonePe,482.36,Success,NULL,None
TXN107788,03/06/26 1:55,USR_3811,usr_3811@oksbi,SBI,Paytm,1937.53,Success,NULL,None
TXN112135,03/06/26 2:07,USR_1930,usr_1930@oksbi,SBI,GPay,132.66,Success,NULL,None
TXN109708,03/06/26 2:18,USR_4921,usr_4921@oksbi,SBI,Paytm,231.26,Success,NULL,None
TXN114531,03/06/26 2:24,USR_3492,usr_3492@okaxis,AXIS,PhonePe,2577.79,Success,NULL,None
TXN109719,03/06/26 2:32,USR_1479,usr_1479@okhdfc,HDFC,GPay,327.4,Success,NULL,None
TXN106240,03/06/26 2:39,USR_2321,usr_2321@oksbi,SBI,Paytm,3620.09,Success,NULL,None
TXN107196,03/06/26 2:47,USR_1006,usr_1006@okhdfc,HDFC,PhonePe,64.83,Success,NULL,None
TXN101518,03/06/26 2:56,USR_4683,usr_4683@oksbi,SBI,Paytm,4962.01,Success,NULL,None
TXN110000,03/06/26 2:58,USR_3135,usr_3135@okhdfc,HDFC,GPay,209.08,Success,NULL,None
TXN104376,03/06/26 3:00,USR_2674,usr_2674@oksbi,SBI,PhonePe,305.97,Success,NULL,None
TXN108978,03/06/26 3:03,USR_3153,usr_3153@okhdfc,HDFC,GPay,160.91,Failure,BD,Insufficient Balance
TXN104027,03/06/26 3:20,USR_2078,usr_2078@okicici,ICICI,PhonePe,357.1,Success,NULL,None
TXN103214,03/06/26 3:22,USR_4260,usr_4260@okhdfc,HDFC,PhonePe,413.72,Success,NULL,None
TXN106291,03/06/26 3:39,USR_4534,usr_4534@oksbi,SBI,PhonePe,306.49,Success,NULL,None
TXN109918,03/06/26 3:39,USR_3323,usr_3323@okaxis,AXIS,PhonePe,259.61,Success,NULL,None
TXN108179,03/06/26 3:46,USR_4424,usr_4424@oksbi,SBI,PhonePe,94.67,Success,NULL,None
TXN102350,03/06/26 3:49,USR_2760,usr_2760@oksbi,SBI,PhonePe,284.33,Success,NULL,None
TXN103134,03/06/26 3:50,USR_4864,usr_4864@okhdfc,HDFC,GPay,1658.23,Success,NULL,None
TXN101725,03/06/26 3:52,USR_2739,usr_2739@oksbi,SBI,PhonePe,271.72,Success,NULL,None
TXN101443,03/06/26 3:53,USR_4989,usr_4989@okaxis,AXIS,GPay,670.96,Success,NULL,None
TXN108309,03/06/26 3:57,USR_3513,usr_3513@okhdfc,HDFC,GPay,273.74,Success,NULL,None
TXN110225,03/06/26 4:00,USR_4849,usr_4849@okhdfc,HDFC,GPay,113.69,Success,NULL,None
TXN100412,03/06/26 4:08,USR_3328,usr_3328@okhdfc,HDFC,GPay,277.71,Success,NULL,None
TXN114370,03/06/26 4:16,USR_3610,usr_3610@okhdfc,HDFC,PhonePe,203.54,Success,NULL,None
TXN112497,03/06/26 4:21,USR_4824,usr_4824@okaxis,AXIS,PhonePe,511.4,Success,NULL,None
TXN103647,03/06/26 4:27,USR_2520,usr_2520@oksbi,SBI,PhonePe,2558.95,Success,NULL,None
TXN113171,03/06/26 4:31,USR_3437,usr_3437@oksbi,SBI,PhonePe,192.13,Success,NULL,None
TXN104251,03/06/26 4:42,USR_4238,usr_4238@oksbi,SBI,GPay,365.57,Failure,BD,Incorrect PIN
TXN110590,03/06/26 4:44,USR_4801,usr_4801@okicici,ICICI,PhonePe,100.98,Failure,BD,Insufficient Balance
TXN113144,03/06/26 4:50,USR_1111,usr_1111@okhdfc,HDFC,GPay,255.1,Failure,BD,Insufficient Balance
TXN114042,03/06/26 4:58,USR_4362,usr_4362@okhdfc,HDFC,PhonePe,200.97,Success,NULL,None
TXN114313,03/06/26 4:59,USR_2000,usr_2000@oksbi,SBI,PhonePe,379.14,Success,NULL,None
TXN100475,03/06/26 5:00,USR_4374,usr_4374@oksbi,SBI,Paytm,304.11,Success,NULL,None
TXN106894,03/06/26 5:01,USR_2263,usr_2263@oksbi,SBI,PhonePe,423.64,Failure,BD,Incorrect PIN
TXN108186,03/06/26 5:02,USR_2416,usr_2416@oksbi,SBI,PhonePe,52.46,Success,NULL,None
TXN113919,03/06/26 5:02,USR_1168,usr_1168@oksbi,SBI,PhonePe,199.39,Failure,BD,Insufficient Balance
TXN105639,03/06/26 5:02,USR_2609,usr_2609@okhdfc,HDFC,PhonePe,2713.44,Failure,TD,Bank Server Timeout
TXN105991,03/06/26 5:06,USR_4304,usr_4304@okhdfc,HDFC,GPay,2649.88,Failure,BD,Incorrect PIN
TXN105463,03/06/26 5:08,USR_4902,usr_4902@okhdfc,HDFC,GPay,213.13,Success,NULL,None
TXN114728,03/06/26 5:09,USR_4317,usr_4317@okaxis,AXIS,GPay,1925.38,Success,NULL,None
TXN113504,03/06/26 5:11,USR_2362,usr_2362@okicici,ICICI,PhonePe,1802.96,Success,NULL,None
TXN104810,03/06/26 5:13,USR_4531,usr_4531@okhdfc,HDFC,GPay,142.1,Success,NULL,None
TXN108560,03/06/26 5:16,USR_2989,usr_2989@okicici,ICICI,Paytm,140.69,Success,NULL,None
TXN100098,03/06/26 5:16,USR_1788,usr_1788@okicici,ICICI,GPay,374.01,Success,NULL,None
TXN103663,03/06/26 5:18,USR_2413,usr_2413@oksbi,SBI,Paytm,1296.36,Success,NULL,None
TXN109470,03/06/26 5:18,USR_3348,usr_3348@oksbi,SBI,PhonePe,2265.36,Success,NULL,None
TXN108147,03/06/26 5:21,USR_4327,usr_4327@okhdfc,HDFC,GPay,632.33,Success,NULL,None
TXN111978,03/06/26 5:23,USR_3982,usr_3982@okhdfc,HDFC,PhonePe,345.15,Success,NULL,None
TXN113026,03/06/26 5:24,USR_4793,usr_4793@okhdfc,HDFC,PhonePe,391.83,Success,NULL,None
